word,score,globalContribution,positionalContribution
funks,3.079582866504504,2.0818341506267557,0.9977487158777484
oleos,3.079343377886415,2.0575226416512513,1.0218207362351641
adoon,3.079315807441283,1.963142935508621,1.1161728719326618
skosh,3.0793097476410303,1.7612234394781647,1.3180863081628655
james,3.0792503608293735,2.0103713051305423,1.0688790556988312
tyees,3.079115781546287,1.9878805213292026,1.0912352602170843
rasam,3.07884811367364,1.9495795417923105,1.1292685718813296
todos,3.078812148281733,1.966844219256505,1.1119679290252282
whomp,3.0787896176232312,2.0358793920151363,1.042910225608095
casus,3.078722656567335,1.9588158972502243,1.1199067593171108
banak,3.0787044526443115,1.688602469906296,1.3901019827380154
valve,3.078693482819355,1.8150223356590058,1.2636711471603492
rejas,3.0786598911990204,2.1603075339489624,0.918352357250058
bunjy,3.0784645152723087,1.8344438341788376,1.2440206810934709
girrs,3.0784344972856115,1.9353394645456046,1.1430950327400071
eyrir,3.0781974788268665,2.006667250116504,1.071530228710362
cocky,3.078192157792218,1.7291451247429739,1.3490470330492443
kroon,3.078124214491739,1.8484535960475217,1.229670618444217
ladoo,3.0778222288010504,1.9847029992735625,1.0931192295274876
agape,3.0777839293728446,1.8379837478865397,1.2398001814863049
souks,3.077695138766788,1.7958884906664232,1.281806648100365
litai,3.077687247775461,2.0750122262336093,1.0026750215418518
scapa,3.077606710307709,1.906577986418625,1.1710287238890837
bombe,3.0774635163161665,1.774816200646661,1.3026473156695055
afoot,3.0773802828834205,1.8764240795174243,1.2009562033659964
steds,3.077351055903581,1.9652486488723782,1.1121024070312029
stays,3.0772902212655495,2.0008891794814216,1.076401041784128
feels,3.077161151277309,1.8508420517823971,1.226319099494912
scuts,3.0770343860451317,1.9465058186241362,1.1305285674209955
augur,3.07694646698079,1.9043290497434369,1.1726174172373531
tamas,3.076686863554742,1.9361707302931435,1.1405161332615985
grama,3.0766635211666236,1.8229692886800875,1.2536942324865359
mvula,3.076592365790167,2.141275993871031,0.9353163719191356
wekas,3.076546301920639,2.1615181391281455,0.9150281627924939
chock,3.0765239239863593,1.7111213854297866,1.3654025385565727
pommy,3.076461627592635,1.7541556473644653,1.3223059802281696
ditto,3.0764017755330224,1.9722221365446395,1.104179638988383
leges,3.076019364593031,1.9214028576231414,1.1546165069698893
marua,3.0759940062060265,1.9030244255942987,1.1729695806117277
rumor,3.0759814859279953,1.8916113378262063,1.184370148101789
dwaum,3.075893259693893,2.094922257471191,0.9809710022227016
aloof,3.0758773390510603,1.873360240850503,1.2025170982005573
doggy,3.0758412908506645,1.768424998013307,1.3074162928373574
fella,3.0755862587106186,1.8717646704663764,1.2038215882442425
feens,3.0755462302830363,1.8292819880174553,1.246264242265581
folio,3.0749433941645687,1.8578155394546583,1.2171278547099107
blook,3.074940862948365,1.6987494459031454,1.3761914170452196
dappy,3.074815309542952,1.8076553118640113,1.2671599976789405
bedes,3.0747302482485903,1.8073932464622278,1.2673370017863625
vinho,3.074707949033031,2.2069305856992343,0.8677773633337966
kythe,3.0746897173222267,2.213681593282004,0.8610081240402225
fulwa,3.074609348447863,2.117043077700462,0.9575662707474014
sumis,3.0744240064780337,1.8654583726413958,1.2089656338366381
ephod,3.0743611647080105,2.294770057517651,0.7795911071903595
lesos,3.0742232494743833,2.0575226416512513,1.0167006078231318
calpa,3.074160683692813,1.9121266878095944,1.1620339958832187
pills,3.074029757279976,1.9466840404621277,1.1273457168178482
wefts,3.0739896426206856,2.1536533744131767,0.9203362682075091
hakus,3.0738612964541847,2.2347190232514036,0.8391422732027811
slows,3.0736539235256104,1.8407185528801906,1.2329353706454198
posts,3.073627279152607,1.9538794927568015,1.1197477863958052
lucks,3.073536150640977,2.250463219296287,0.8230729313446902
seres,3.0734845308631433,1.5558481486982947,1.5176363821648484
sheds,3.073444364641581,1.8754159414282168,1.1980284232133642
shays,3.0733835300035492,1.9110564720372598,1.1623270579662897
noddy,3.073327922932032,1.8790238887515582,1.1943040341804738
buses,3.073170559304042,1.8466664307941234,1.2265041285099185
favus,3.0731636399229885,2.0664711107884552,1.0066925291345334
hasta,3.0730742010151997,1.9828654401682344,1.0902087608469653
quink,3.0730455138929633,1.8549013025729413,1.218144211320022
matts,3.0729698418748934,1.9361707302931435,1.13679911158175
xeric,3.072903640032688,2.1151360065011193,0.9577676335315685
ojime,3.0728732720258547,2.004336134650585,1.0685371373752697
ryugi,3.0728024452960483,2.3342255324776677,0.7385769128183806
ngoma,3.072553175797017,2.3030837178681027,0.7694694579289145
melam,3.0724682868508983,1.9410208521579824,1.1314474346929162
waxed,3.072448429891569,1.864042981619075,1.2084054482724942
scads,3.072427226706242,1.9195427129183285,1.1528845137879136
cobby,3.0724097005761646,1.781518635254801,1.2908910653213637
vinny,3.072398515825194,1.7068071818933759,1.365591333931818
renew,3.0716675396590385,1.8395842702881808,1.2320832693708577
benni,3.071575661709715,1.8825881019062982,1.188987559803417
purrs,3.0714189951945308,1.9112236571420698,1.160195338052461
plips,3.071406646955422,1.9466840404621277,1.1247226064932943
varan,3.071360172396879,1.8075696629193623,1.2637905094775166
baaps,3.0711430361929732,1.8074371781147431,1.2637058580782303
sweep,3.0710514249988097,1.7347812540754832,1.3362701709233265
logon,3.0710452535990056,1.906987065633296,1.1640581879657095
slebs,3.070957831647824,1.8987702483831053,1.1721875832647186
murra,3.070911706683318,1.9030244255942987,1.167887281089019
peggy,3.0708361706001837,1.753864701129477,1.3169714694707064
necks,3.070800595894443,2.2833722322611174,0.7874283636333256
promo,3.0706668483591737,1.8393734269946074,1.2312934213645663
ranga,3.070464567452347,1.9348728035674767,1.1355917638848705
axmen,3.070227645408461,2.0148351707529497,1.0553924746555114
nolls,3.070184024145994,2.033597318745519,1.0365867054004745
zingy,3.0701125920141377,1.9255414115877505,1.1445711804263872
scoog,3.0700520659147967,1.8673476725679203,1.2027043933468764
pilis,3.0698617902574,1.9466840404621277,1.1231777497952722
modem,3.0697847934364377,1.8382307624690126,1.2315540309674249
extol,3.069779884512354,2.161509564069052,0.908270320443302
noone,3.0697043459748063,1.527324965683151,1.5423793802916554
array,3.0696851525336286,1.5056603787774299,1.5640247737561987
rhumb,3.0696721983613577,2.1602763893749484,0.9093958089864093
ghees,3.06944539250606,1.834633988845901,1.2348114036601592
aliya,3.069440613087064,2.0032032581026344,1.0662373549844295
kings,3.0694402372832363,2.2043279899536463,0.8651122473295901
milia,3.069354501746187,1.9384848089143567,1.1308696928318303
fifty,3.069290318167016,1.7881734191326093,1.2811168990344064
inned,3.0692679161414738,1.9460026637286496,1.1232652524128244
juris,3.06906566469146,2.090293755823345,0.9787719088681147
leese,3.0690418475227648,1.539375498532206,1.5296663489905589
comix,3.0689335459227594,1.966795348066826,1.1021381978559333
groom,3.068818726623239,1.811556200911995,1.2572625257112444
regur,3.0687479713952586,1.891320391591218,1.1774275798040403
voxel,3.0686826574469945,1.898983630250823,1.1696990271961714
preps,3.068613268074691,1.9656927338718422,1.1029205342028487
gimps,3.068577584768561,2.195247820900732,0.8733297638678291
mecks,3.068524968892013,2.171468717373728,0.8970562515182848
bucko,3.0684316230210844,2.1051811864689447,0.9632504365521397
revow,3.0682206232289944,2.1198293820208605,0.9483912412081338
jhils,3.0682024034144426,2.0391560544689984,1.029046348945444
quork,3.0681884345778947,1.897065630131724,1.1711228044461708
wheen,3.0680327507113536,1.7363427513448517,1.331689999366502
oicks,3.0679243889342853,2.3063570823073505,0.761567306626935
molls,3.0679083971435634,1.9216938038581297,1.1462145932854337
kofta,3.0678833846157874,2.1834453188564966,0.884438065759291
ovism,3.0676890891873088,2.1762472381981155,0.8914418509891935
jalop,3.067379036519035,2.046637427137389,1.0207416093816462
sneds,3.06731654624759,1.940624746440515,1.1266917998070751
ettin,3.067234852574326,2.0404435043164484,1.0267913482578777
subas,3.0671857389101556,1.8596750889463425,1.207510649963813
dayan,3.067161350364577,1.8904369765196507,1.1767243738449262
illth,3.067112767517652,1.9728694401633595,1.0942433273542922
mirrs,3.0669700530451127,1.9340348403964662,1.1329352126486463
lilac,3.066896108580003,2.0162976321273405,1.0505984764526626
garam,3.066759698321844,1.8229692886800875,1.243790409641757
sixmo,3.066739100738663,2.016897402115204,1.0498416986234587
camas,3.066657593941921,1.8774561361868747,1.1892014577550465
winks,3.0664707068455797,2.122048114826569,0.9444225920190105
epopt,3.06642495790776,1.9617934532885617,1.1046315046191981
iambs,3.0663587213569294,2.2923308573742864,0.7740278639826431
oasts,3.066097917675959,2.0735951384703917,0.9925027792055672
leaze,3.0658899642995214,1.6517292062624453,1.414160758037076
wases,3.0658503962241475,1.8544968997890732,1.2113534964350743
yeesh,3.0657881860210927,1.898047813885041,1.1677403721360518
lexis,3.065756260557931,2.1487654103834086,0.9169908501745224
avize,3.065696760679149,1.9062826406024307,1.1594141200767183
hodad,3.065619105159959,1.8979341304963224,1.1676849746636364
dryad,3.0655642840649557,1.9284696904506808,1.137094593614275
dawgs,3.0654805306125548,2.1427819978183407,0.9226985327942142
obese,3.0651705651866585,1.9027310779080224,1.162439487278636
faddy,3.06515257689522,1.709277279940655,1.3558752969545647
julia,3.0650793130900174,2.094743724341236,0.9703355887487812
lemes,3.0650353535326396,1.920098233474003,1.1449371200586362
ixora,3.064970510083647,2.187756249617603,0.8772142604660444
swits,3.0647641402812598,1.8396507779193598,1.2251133623619002
tarka,3.06466417778927,1.884490586247477,1.180173591541793
impro,3.06462223639026,2.3533889564859005,0.7112332799043595
poeps,3.0646100977566317,1.9531809132306708,1.111429184525961
fossa,3.064498195615421,1.8678115394595332,1.1966866561558878
idiot,3.0642163882066287,1.9722221365446395,1.0919942516619894
taboo,3.0641508976246126,1.9243522761181326,1.1397986215064801
sowls,3.063991001911318,1.8407185528801908,1.2232724490311273
julep,3.0637363272398224,1.9775641218712714,1.0861722053685507
belee,3.0636705801030675,1.3901326361799464,1.673537943923121
hurra,3.0636671136891307,1.94971913546939,1.1139479782197406
pacta,3.063468184054809,1.9151905264765159,1.1482776575782934
renne,3.0634270087875004,1.5398367863243227,1.5235902224631777
dunno,3.063413100347879,1.8956652006266297,1.1677478997212491
limbs,3.0632823279439774,2.276956940081277,0.7863253878627002
dados,3.0632334476774,1.9791542978825931,1.0840791497948068
helix,3.0631646491346567,2.067545242997138,0.9956194061375189
eughs,3.0630683109414445,2.2967164848510477,0.7663518260903968
stott,3.062887867239504,1.5440349075832538,1.5188529596562503
iodin,3.062865733435476,1.9475982341127764,1.1152674993226994
jobed,3.0627872502653144,1.8918019317416446,1.1709853185236698
velum,3.0626933961233105,2.128267335718812,0.9344260604044987
pekoe,3.0626502450351074,1.751564540366584,1.3110857046685231
kanal,3.0626372628227783,1.8433940336495254,1.2192432291732531
rondo,3.0625173448814813,1.9642416683817003,1.098275676499781
essay,3.062482075741794,2.0001905999552907,1.0622914757865032
falls,3.0620086781091813,1.8638507099346158,1.1981579681745655
aiyah,3.0616907258093926,1.9164343893253943,1.1452563364839983
sakis,3.061663727119767,1.859234611920662,1.202429115199105
aheap,3.061530081380531,1.8833738336124923,1.1781562477680387
daman,3.061520205093399,1.8257185273313725,1.2358016777620262
skrik,3.0615080555644356,1.8603333447937414,1.2011747107706943
zinke,3.061448716471067,1.9216456804407311,1.1398030360303357
congo,3.06136512401119,1.8513363101939484,1.2100288138172415
hecks,3.0612803758978253,2.218163427248819,0.8431169486490063
forza,3.0612783321517965,1.9812639800628515,1.0800143520889451
atuas,3.0612769671310143,2.017530491356493,1.0437464757745212
wacko,3.06111145994119,2.1130116554638945,0.9480998044772955
origo,3.0610459475116656,1.9448489954614911,1.1161969520501742
phyma,3.06100596936236,2.192986179949446,0.8680197894129141
acari,3.0609943839838314,2.032770282293429,1.0282241016904026
poods,3.0609651978574184,1.8594386521690027,1.2015265456884157
sissy,3.0609241731903953,1.4680943258245271,1.592829847365868
nerve,3.0608931422482675,1.7945610047671434,1.266332137481124
thoft,3.060851312608788,1.7742812934471748,1.2865700191616136
sugos,3.060831478261136,1.8708946104182864,1.1899368678428497
spads,3.060805313010217,1.870851739937095,1.1899535730731223
kranz,3.060747075346537,1.951297772861874,1.1094493024846632
womyn,3.0607033887531756,2.1366847959839625,0.9240185927692129
weave,3.060692060004693,1.6005835060287354,1.460108553975958
quonk,3.060639630742627,1.8590329162006936,1.2016067145419334
lakhs,3.0605584854917693,2.2868228408403852,0.773735644651384
bulla,3.0601583351683566,1.8652237903373123,1.1949345448310444
gambs,3.0600996634722795,2.1603426869739284,0.8997569764983512
kyang,3.060038043344384,2.1566762632764074,0.9033617800679768
krump,3.059914417303532,2.0903300192197807,0.9695843980837513
weber,3.0598968588166535,1.7063527703098933,1.3535440885067602
tummy,3.0598758915983586,1.8054965673380687,1.25437932426029
gesso,3.0597828101775915,1.9253636871480584,1.134419123029533
gawds,3.0597668024811666,2.142781997818341,0.9169848046628253
dudes,3.059590738398187,1.9100809926164755,1.1495097457817114
kudos,3.059527518248961,2.218697802339674,0.8408297159092875
nimps,3.0593887675304923,2.305846711638983,0.7535420558915092
biddy,3.0593605803161896,1.7416607751455186,1.3176998051706712
duped,3.0592234977083645,1.811287965586864,1.2479355321215004
fixed,3.059111585485515,1.8602173495095635,1.1988942359759516
naggy,3.0590269284899634,1.849655023937335,1.209371904552628
spoom,3.059008507296753,1.817352075437549,1.241656431859204
plops,3.0590007638050856,1.95081565408988,1.1081851097152056
robur,3.058709553396098,1.8702833527353087,1.1884262006607895
laika,3.058688714999139,1.8647833133116318,1.1939054016875073
kapus,3.0583514555913016,2.217146163608063,0.8412052919832383
junta,3.0583175278574584,2.076418283346051,0.9818992445114074
myall,3.0582736965245156,1.8699104635531385,1.1883632329713771
bassi,3.05797148072259,1.9116081224324888,1.1463633582901012
bobas,3.0578203654978324,1.915739736060241,1.1420806294375914
cowks,3.057735315084935,2.0920890367799156,0.9656462783050194
wenge,3.0576589532417766,1.690952665618899,1.3667062876228777
hamal,3.057558077832645,1.8518867242399515,1.2056713535926935
newer,3.057503506782794,1.8395842702881806,1.2179192364946136
never,3.0574724526256523,1.7945610047671434,1.262911447858509
nanti,3.0574014828123914,2.0534521624686675,1.003949320343724
ardri,3.057272043932381,1.997044035811899,1.060228008120482
reeaf,3.057081770726555,1.8882373206324652,1.16884445009409
mimes,3.056996955070689,1.9199274493711678,1.1370695056995215
rawks,3.056975718963982,2.175625530153444,0.8813501888105383
wizen,3.056916738951055,1.914371925065517,1.1425448138855385
viver,3.05675179437141,1.81595028442925,1.24080150994216
duads,3.05648766281078,1.923089650768694,1.1333980120420863
empts,3.056364039393104,2.333006657314472,0.7233573820786322
rusas,3.056330420583745,2.03093930285566,1.025391117728085
bills,3.056216681530151,1.8962342051394794,1.1599824763906716
evite,3.0562051469078564,1.8025414729300828,1.2536636739777736
azoic,3.056173644230037,2.1116895506985176,0.9444840935315194
nixes,3.055766791713137,2.127205346618467,0.9285614450946702
taxus,3.055708397986414,2.1129048737164022,0.942803524270012
exons,3.0556181982932173,2.131336960246219,0.9242812380469982
almah,3.055322106805521,1.8518867242399515,1.2034353825655695
choux,3.0552993283435868,1.9615570244557705,1.093742303887816
boyfs,3.0546412261612668,2.14308724255337,0.9115539836078967
fique,3.0545815812884243,1.8832719393897923,1.171309641898632
